sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,has_lift,is_exterior,has_parking,energy_certificate,house_type
325.0,5,4,1,2900000,0,1,1,0,0,0
61.0,1,1,1,535000,0,1,1,0,0,0
110.0,3,1,1,375000,1,1,0,0,0,0
67.0,2,2,1,560000,0,1,1,0,0,0
35.0,1,1,1,226000,0,0,0,0,0,0
210.0,3,3,1,1599000,0,1,1,0,3,0
38.0,0,1,1,275000,0,1,0,1,0,2
170.0,3,4,1,660000,0,1,1,0,6,0
23.0,0,1,1,155000,0,1,0,0,3,2
316.0,2,3,2,1950000,0,1,1,0,0,3
72.0,3,1,1,350000,0,1,0,0,0,0
177.0,3,3,1,950000,0,1,0,0,0,0
172.0,3,3,1,1599000,0,1,1,0,0,0
177.0,3,4,1,950000,0,1,0,0,0,0
80.0,3,1,1,499000,0,1,1,0,0,0
260.0,5,3,1,999000,0,1,1,1,0,0
203.0,4,2,1,1100000,1,1,1,0,0,0
279.0,5,5,1,1500000,0,1,1,1,6,0
202.0,3,2,1,1300000,0,1,1,0,0,0
324.0,6,3,1,990000,0,1,1,1,3,0
180.0,5,3,1,675000,1,1,1,0,3,0
306.0,4,3,1,860000,0,1,1,1,0,0
306.0,4,3,1,860000,0,1,1,1,0,0
752.0,6,6,4,2340000,0,0,1,1,0,1
330.0,0,4,1,2900000,1,1,1,1,0,0
120.0,4,2,1,540000,0,1,1,0,3,0
112.0,2,2,1,597000,0,1,1,0,0,0
153.0,4,3,1,795000,1,1,1,0,4,0
97.0,3,2,1,610000,0,1,1,0,0,0
292.0,4,4,1,1835000,0,1,1,1,0,0
80.0,2,2,1,509000,0,1,1,1,0,0
67.0,2,2,1,550000,0,1,1,0,3,0
145.0,5,2,1,520000,1,1,1,0,0,0
36.0,1,1,1,225000,0,1,0,0,3,0
460.0,6,4,1,3200000,1,1,1,1,0,0
20.0,0,1,1,125000,0,0,0,0,3,2
169.0,4,2,1,560000,1,1,1,1,0,0
374.0,5,4,1,3800000,0,1,1,1,0,0
114.0,3,2,1,740000,0,1,1,1,0,0
200.0,4,3,1,975000,1,1,1,0,3,0
83.0,3,2,1,445000,0,1,1,1,0,0
96.0,2,2,1,412000,0,1,0,0,7,0
197.0,4,4,1,1190000,0,1,1,1,0,4
180.0,5,3,2,1120000,0,1,1,1,0,3
211.0,4,3,1,995000,0,1,1,1,0,0
30.0,1,1,1,160000,0,0,0,0,0,0
35.0,1,1,1,210000,0,0,0,0,4,0
96.0,3,1,1,415000,1,1,0,0,0,0
60.0,2,1,1,480000,1,1,1,0,0,0
90.0,2,2,1,505000,0,1,1,0,0,0
135.0,2,2,1,759500,0,1,1,0,0,0
197.0,6,2,1,980000,1,1,1,0,0,0
151.0,3,3,1,980000,0,1,1,1,7,0
56.0,2,1,1,375000,0,1,0,0,0,0
336.0,4,4,1,2180000,1,1,1,0,0,0
60.0,2,1,1,332000,0,1,1,0,3,0
120.0,2,2,1,850000,0,1,1,0,0,4
71.0,2,2,1,560000,0,1,0,0,0,0
251.0,4,3,1,1600000,1,1,1,1,0,0
101.0,3,2,1,437800,1,1,0,0,1,0
550.0,7,4,1,3800000,1,1,1,1,0,0
217.0,3,2,1,750000,1,1,1,0,0,0
672.0,5,4,1,3100000,0,1,1,1,0,0
620.0,6,6,1,2320000,1,1,1,1,0,0
80.0,2,2,1,450000,0,1,0,0,0,0
170.0,4,3,1,990000,0,1,1,1,0,0
447.0,4,5,1,3500000,1,1,1,0,0,0
287.0,9,3,1,945000,1,1,1,0,0,0
53.0,2,1,1,415000,0,1,0,0,4,0
168.0,5,3,1,625000,1,1,1,0,0,0
120.0,3,1,1,520000,0,1,1,0,0,0
117.0,2,3,1,670000,0,1,0,0,0,0
80.0,3,2,1,359000,0,1,0,0,0,0
115.0,4,2,1,635000,0,1,1,1,4,0
80.0,2,1,1,449000,0,1,1,0,0,0
72.0,3,1,1,350000,0,1,0,0,0,0
86.0,4,1,1,380000,1,1,0,0,0,0
40.0,2,1,1,295000,0,1,0,0,3,0
178.0,3,3,1,675000,1,1,1,0,0,0
220.0,4,4,1,1250000,0,1,1,1,0,0
42.0,2,1,1,245000,0,1,0,0,4,0
74.0,2,2,1,445000,0,1,0,0,0,0
175.0,4,3,1,795000,0,1,1,0,0,0
208.0,3,2,2,1300000,1,1,1,1,2,3
93.0,2,1,2,445000,0,1,0,0,0,3
97.0,3,1,1,570000,0,1,1,0,3,0
330.0,3,4,2,2695000,0,1,1,1,0,3
239.0,3,3,1,1990000,0,1,1,1,0,0
200.0,5,2,1,1200000,1,1,1,0,0,0
83.0,3,1,1,465000,1,1,1,0,0,0
43.0,2,1,1,229500,0,1,1,0,0,0
205.0,4,3,1,1030000,0,1,1,0,0,0
142.0,3,2,1,720000,0,1,0,0,0,0
140.0,3,2,1,810000,0,1,1,0,1,4
114.0,4,2,1,580000,0,1,1,0,3,0
67.0,2,2,1,550000,0,1,1,0,0,0
267.0,6,3,1,950000,0,1,1,0,7,0
44.0,1,1,1,275000,0,1,0,0,0,0
101.0,1,1,1,480000,0,1,0,1,0,0
83.0,2,2,1,605000,0,1,1,0,7,0
160.0,4,2,1,790000,1,1,0,1,0,0
89.0,3,2,1,420000,0,0,0,0,4,0
29.0,1,1,1,190000,0,1,0,0,4,0
89.0,3,2,1,420000,0,0,0,0,4,0
90.0,2,2,1,460000,0,1,1,0,0,0
43.0,1,1,1,285000,0,1,0,0,1,0
103.0,2,1,1,500000,0,1,1,0,4,0
151.0,4,3,1,600000,1,1,1,1,7,0
128.0,3,2,1,589000,0,1,1,0,0,0
42.0,1,1,1,270000,0,0,1,0,6,0
168.0,4,3,1,740000,1,1,1,0,0,0
36.0,0,1,1,288000,0,1,1,0,0,2
101.0,0,1,1,790000,0,1,1,0,0,4
630.0,8,5,3,4250000,1,0,1,0,0,1
185.0,4,3,1,895000,0,1,1,0,0,0
204.0,7,2,1,840000,0,1,1,1,0,0
192.0,6,2,1,819000,0,1,1,0,0,0
338.0,3,4,1,1795000,0,1,1,1,0,0
100.0,3,1,1,580000,0,1,1,0,0,0
301.0,4,3,1,2300000,0,1,1,0,2,0
66.0,3,1,1,385000,0,1,1,0,0,0
186.0,4,2,1,665000,1,1,1,0,0,0
35.0,1,1,1,200000,0,1,0,0,0,0
360.0,6,3,1,1395000,1,1,1,1,0,0
67.0,2,2,1,550000,0,1,1,0,5,0
250.0,5,4,1,1225000,1,1,1,0,1,0
300.0,4,4,1,1500000,0,1,1,1,5,4
165.0,3,3,1,1190000,0,1,1,0,0,0
600.0,6,5,1,2098496,1,1,1,1,0,4
376.0,4,5,1,1890000,1,1,1,1,0,4
95.0,3,2,1,610000,0,1,0,0,0,0
104.0,2,2,1,429000,0,1,1,1,3,0
185.0,5,2,1,860000,0,1,1,0,2,0
422.0,5,5,1,2880000,0,1,1,1,0,0
80.0,3,1,1,230000,1,0,1,0,0,0
82.0,2,1,1,429999,0,1,1,1,0,0
115.0,3,2,1,950000,0,1,1,1,0,0
89.0,2,2,1,850000,0,1,1,1,0,0
187.0,4,1,1,930000,0,1,1,0,0,0
73.0,3,1,1,339999,0,1,0,0,0,0
120.0,3,2,1,695000,0,1,1,0,0,0
172.0,2,3,1,1599000,0,1,1,0,0,0
198.0,4,2,1,1250000,1,1,1,1,0,4
87.0,3,1,1,490000,1,1,0,0,3,0
225.0,5,3,1,859000,0,1,0,0,0,0
168.0,3,2,1,995000,0,1,1,0,0,0
120.0,4,2,1,480000,0,1,1,1,0,0
67.0,2,2,1,550000,0,1,1,0,0,0
362.0,6,2,1,1800000,1,1,1,0,0,0
85.0,2,2,2,590000,0,1,1,0,0,3
95.0,2,2,1,585000,0,1,1,0,5,0
120.0,4,2,1,379000,0,1,1,0,0,0
106.0,2,1,1,530000,0,0,1,0,0,0
336.0,4,4,1,2180000,0,1,1,0,4,0
242.0,4,4,1,3170000,0,1,1,1,7,0
79.0,2,1,1,161000,0,1,0,0,0,0
364.0,5,4,1,3930000,1,1,1,1,0,0
700.0,6,5,1,3800000,1,1,1,1,0,0
172.0,2,3,1,1599000,0,1,1,0,0,0
136.0,4,2,1,640000,0,1,1,0,0,0
37.0,1,1,1,141512,1,1,0,0,0,0
98.0,2,1,1,482500,0,1,1,0,4,0
199.0,7,2,1,853000,0,1,1,0,0,0
183.0,3,2,1,790000,0,1,1,0,0,0
67.0,2,2,1,550000,0,0,1,0,0,0
450.0,5,4,1,3500000,0,1,1,0,0,0
159.0,5,2,1,875000,0,1,1,1,0,0
152.0,3,2,1,900000,1,1,1,0,0,4
210.0,3,3,1,1599000,0,1,1,0,0,0
104.0,4,1,1,499000,0,1,1,0,0,0
80.0,1,1,1,600000,0,1,0,0,0,0
108.0,3,2,1,465000,1,1,1,0,4,0
99.0,3,1,1,498000,0,0,1,0,0,0
38.0,0,1,1,270000,0,1,0,0,0,2
110.0,4,2,1,379000,0,1,0,0,3,0
100.0,3,2,1,437800,1,1,1,0,0,0
110.0,4,2,1,460000,1,1,1,0,0,0
100.0,2,2,1,800000,0,1,1,0,0,0
237.0,4,3,1,1900000,0,1,1,0,0,0
100.0,4,2,1,480000,0,1,1,0,0,0
75.0,3,2,1,450000,0,1,1,0,0,0
120.0,3,3,1,730000,0,1,0,0,0,0
120.0,3,2,1,590000,0,1,1,0,0,0
120.0,4,2,1,379000,1,1,0,0,3,0
164.0,3,2,1,785000,0,1,1,0,0,0
149.0,5,2,1,600000,0,1,1,0,0,0
219.0,6,3,1,950000,1,1,1,0,0,0
165.0,3,3,1,1180000,0,1,1,0,0,0
58.0,1,1,1,406000,0,1,1,1,0,0
81.0,1,1,1,425000,0,1,1,0,0,0
221.0,3,3,1,850000,0,1,1,0,0,0
61.0,2,2,1,565000,0,1,1,0,0,0
260.0,5,3,1,999000,0,1,1,0,2,0
210.0,2,2,1,1599000,0,1,1,0,2,0
130.0,4,2,1,640000,0,1,1,0,0,0
172.0,2,3,1,1599000,0,1,1,0,2,0
60.0,0,1,1,519365,0,1,1,0,2,2
125.0,3,2,1,780000,0,1,1,0,0,0
106.0,3,2,1,620000,0,1,1,0,3,0
343.0,5,3,1,2250000,0,1,1,1,0,0
83.0,4,2,1,495000,0,1,1,0,0,0
115.0,3,2,1,730000,0,1,1,0,0,0
260.0,3,3,1,1995000,0,1,1,1,0,0
139.0,3,1,1,415000,1,1,1,0,0,0
168.0,5,2,1,649000,0,1,1,0,0,0
67.0,2,2,1,550000,0,1,1,0,0,0
210.0,2,3,1,1599000,0,1,1,0,0,0
192.0,5,2,1,750000,1,1,1,0,0,0
87.0,2,2,1,384000,0,1,1,0,0,0
47.0,2,1,2,275000,0,1,0,0,0,3
175.0,4,2,1,625000,1,1,1,0,0,0
204.0,5,3,1,1490000,1,1,1,1,0,0
80.0,3,2,1,450000,1,1,1,0,0,0
202.0,5,2,1,1060000,0,1,1,0,0,0
117.0,4,1,1,559990,1,1,1,0,0,0
188.0,4,3,1,879999,1,1,0,1,0,0
149.0,4,2,1,668000,0,1,0,0,0,0
90.0,3,2,1,695000,1,1,1,1,0,0
47.0,1,1,1,190000,0,1,0,0,0,0
20.0,1,1,1,139000,0,1,1,0,0,0
37.0,1,1,1,141512,0,0,1,0,0,0
342.0,6,3,1,3000000,1,1,1,0,0,0
42.0,1,1,1,245000,0,1,0,0,0,0
75.0,2,2,1,558000,0,1,1,0,3,0
194.0,5,2,1,800000,0,1,1,1,0,0
211.0,4,3,1,995000,1,1,1,1,0,0
42.0,2,1,1,220000,1,1,0,0,3,0
150.0,4,3,1,700000,1,1,1,0,0,0
140.0,4,2,1,570000,1,1,1,0,0,0
174.0,3,2,1,900000,0,1,0,1,0,0
178.0,3,3,1,675000,1,1,1,0,0,0
71.0,1,1,1,440000,0,1,1,0,4,0
440.0,6,4,1,2375000,0,1,1,1,0,0
101.0,4,2,1,379000,0,1,0,0,0,0
150.0,4,3,1,730000,0,1,1,1,0,4
355.0,5,5,1,1990000,1,1,1,0,0,0
98.0,3,2,1,437800,1,1,1,0,0,0
81.0,3,1,1,353000,0,1,1,0,0,0
140.0,3,2,1,630000,0,1,1,0,0,0
70.0,3,2,2,400000,0,1,1,0,0,3
263.0,5,4,1,1250000,0,1,1,1,0,0
268.0,5,2,1,1150000,0,1,1,0,0,0
95.0,2,1,1,460000,0,1,1,0,0,0
52.0,1,1,1,298000,0,0,0,0,0,0
53.0,1,1,1,224000,0,1,0,0,1,0
91.0,3,1,1,445000,0,1,1,0,4,0
150.0,5,2,1,560000,1,1,0,0,0,0
115.0,4,1,1,559000,1,1,1,0,0,0
30.0,1,1,1,150000,0,1,1,0,0,0
61.0,2,2,1,550000,0,1,1,0,0,0
102.0,4,2,1,490000,0,1,0,0,0,0
160.0,3,3,1,790000,1,1,1,0,0,0
80.0,2,1,1,350000,1,1,0,0,4,0
56.0,2,1,1,360000,0,1,0,0,0,0
50.0,2,1,1,360000,0,1,0,1,3,0
190.0,4,2,1,1250000,1,1,1,0,0,4
40.0,1,1,1,210000,0,1,0,0,0,0
64.0,1,1,1,330000,0,0,1,0,0,0
68.0,2,2,1,550000,0,1,1,0,0,0
91.0,3,1,1,544000,0,0,1,0,0,0
234.0,4,3,1,1069000,1,1,1,0,0,0
280.0,4,4,1,825000,1,1,0,0,0,0
55.0,2,1,1,255000,0,1,0,0,0,0
74.0,1,1,1,395000,0,1,0,0,3,0
83.0,2,1,1,430000,0,1,1,1,3,0
133.0,3,3,1,690000,0,1,1,0,0,0
43.0,1,1,1,255000,0,1,0,0,3,0
50.0,2,1,1,305000,0,1,0,0,3,0
70.0,2,1,1,375000,1,1,0,0,0,0
49.0,1,1,1,396000,0,1,1,0,1,4
128.0,3,2,1,635000,0,1,1,1,0,0
220.0,5,3,1,885000,0,1,1,0,0,0
100.0,3,2,1,437800,1,1,0,0,0,0
100.0,3,1,1,569999,1,1,1,0,0,4
87.0,2,2,1,550000,0,1,1,1,0,0
485.0,6,6,1,2950000,1,1,1,1,0,0
40.0,1,1,1,229000,0,0,0,0,3,0
86.0,3,1,1,498000,1,1,1,0,0,0
425.0,4,5,1,3000000,0,1,1,1,0,0
409.0,5,4,1,2750000,0,1,1,1,0,0
216.0,4,4,2,1500000,0,1,1,1,0,3
460.0,6,4,1,3200000,1,1,1,1,0,0
118.0,1,2,1,1000000,0,1,1,0,0,0
350.0,5,3,1,3050000,1,1,1,1,0,0
68.0,1,1,1,449000,0,1,1,0,3,0
39.0,1,1,1,167000,0,0,1,0,0,0
33.0,2,1,1,150000,1,1,0,0,0,0
39.0,1,1,1,95000,1,1,0,0,0,0
120.0,5,2,1,560000,0,1,1,0,0,0
135.0,4,2,1,495000,0,1,1,0,0,0
135.0,6,2,1,720000,0,1,1,0,0,0
120.0,1,1,1,520000,0,1,1,0,7,0
115.0,4,1,1,550000,0,1,1,0,0,0
174.0,4,3,1,710000,0,1,1,1,0,0
231.0,5,3,1,948000,0,1,1,1,0,0
330.0,6,2,1,1240000,0,1,1,1,0,4
179.0,4,2,1,730000,0,1,1,0,4,0
71.0,2,2,1,450000,0,1,0,0,0,0
110.0,2,2,1,415000,1,1,0,0,0,0
40.0,0,1,1,156000,0,1,0,0,0,2
152.0,3,2,1,825000,1,1,1,0,0,0
152.0,3,2,1,780000,1,1,1,0,0,0
30.0,1,1,1,190000,0,0,0,0,0,0
91.0,2,1,1,505000,1,1,1,0,0,0
400.0,5,6,1,2750000,0,1,1,1,3,0
55.0,2,1,1,250000,1,0,0,0,0,0
30.0,1,1,1,179000,0,1,0,0,0,0
97.0,3,2,1,449000,0,1,0,0,0,0
57.0,1,1,1,300000,0,1,1,0,0,0
130.0,2,2,1,699000,0,1,1,0,0,4
122.0,3,2,1,620000,1,1,0,0,0,0
85.0,1,1,1,430000,0,1,1,0,0,0
326.0,5,5,1,2250000,1,1,1,0,0,0
40.0,0,1,1,229000,0,0,0,0,3,2
373.0,5,4,1,3800000,0,1,1,1,0,0
130.0,2,2,1,845000,0,0,0,0,0,0
154.0,3,2,1,950000,1,1,1,1,0,0
205.0,5,4,1,1540000,1,1,1,1,0,0
37.0,2,1,1,210000,0,0,0,0,0,0
42.0,1,1,1,300000,0,1,1,0,0,0
292.0,4,4,1,1835000,0,1,1,1,0,0
160.0,4,2,1,790000,1,1,0,1,0,0
190.0,5,2,1,720000,1,1,1,0,0,0
48.0,2,1,1,250000,0,1,0,0,0,0
65.0,2,1,1,300000,1,1,1,0,0,0
83.0,2,1,1,430000,0,1,1,0,1,0
72.0,3,1,1,319000,1,1,0,0,0,0
30.0,2,1,1,225000,0,0,0,0,0,0
110.0,4,2,1,515000,0,1,1,1,0,0
40.0,1,1,1,295000,0,1,0,0,0,0
37.0,1,1,1,298000,0,1,1,0,0,0
94.0,3,1,1,375000,0,1,0,0,4,0
70.0,2,1,1,433000,0,1,1,1,0,0
63.0,3,1,1,310000,1,0,0,0,0,4
99.0,4,1,1,660000,1,1,1,0,0,0
147.0,3,2,1,810000,0,1,1,0,0,0
97.0,2,1,1,475000,0,1,1,0,0,0
133.0,4,2,1,650000,1,1,1,1,0,0
50.0,2,1,1,259000,0,1,0,0,4,0
105.0,2,1,1,425000,0,0,1,0,0,0
50.0,2,1,1,310000,0,1,0,0,0,0
120.0,0,1,1,350000,0,1,1,0,0,2
36.0,0,1,1,210000,0,0,1,0,0,2
150.0,4,3,1,650000,1,1,1,1,0,0
161.0,4,2,1,850000,0,1,1,1,7,0
165.0,4,2,1,900000,0,1,1,0,6,0
100.0,2,2,1,900000,0,1,1,0,0,4
50.0,1,1,1,195000,0,0,0,0,0,0
40.0,0,1,1,189000,0,0,0,0,0,2
45.0,1,1,1,238000,0,1,0,0,0,0
47.0,1,1,1,240000,0,1,1,1,0,0
220.0,7,3,1,850000,0,1,1,1,0,0
149.0,6,6,1,715000,0,1,1,1,4,0
112.0,3,2,1,485000,1,1,1,0,0,0
130.0,2,2,1,740000,0,1,1,0,0,0
105.0,3,2,1,515000,1,1,1,0,0,0
65.0,2,1,1,500000,0,1,1,0,0,0
170.0,4,4,1,810000,0,1,0,0,0,0
69.0,2,1,1,259000,0,1,0,0,0,0
100.0,3,2,1,625000,0,1,1,0,0,0
80.0,2,1,1,378000,0,1,1,0,0,0
450.0,5,5,1,3500000,1,1,1,0,0,0
629.0,9,7,2,2590000,1,1,1,0,0,3
150.0,4,2,1,890000,0,1,1,1,4,0
37.0,1,1,1,141512,0,0,1,0,1,0
65.0,2,1,1,400000,0,1,0,0,0,0
78.0,2,2,1,555000,0,1,1,0,0,4
65.0,2,1,1,340000,0,1,1,0,0,0
192.0,5,5,1,750000,0,1,1,0,0,0
82.0,1,1,1,650000,0,1,1,0,0,0
43.0,2,1,1,249000,0,0,0,0,0,0
176.0,3,3,1,1100000,0,1,1,0,0,0
160.0,4,2,1,875000,0,1,1,1,7,0
107.0,3,2,1,695000,0,1,1,0,0,0
61.0,2,1,1,335000,0,0,1,0,0,0
75.0,2,1,1,490000,0,1,1,0,0,0
37.0,1,1,1,248000,0,0,0,0,3,0
130.0,4,2,1,580000,1,1,1,0,0,0
29.0,1,1,1,186000,0,1,0,0,0,0
120.0,4,2,1,379000,0,1,1,0,1,0
146.0,4,3,1,730000,0,1,1,1,0,0
201.0,3,1,1,1100000,1,1,1,1,0,0
59.0,1,1,1,325000,0,1,0,0,0,0
67.0,2,2,1,550000,0,1,1,0,0,0
52.0,2,1,1,369000,0,1,0,0,0,0
40.0,2,1,1,350000,0,1,1,0,3,0
40.0,1,1,1,210000,1,1,0,0,0,0
147.0,4,2,1,729000,0,1,1,0,0,0
137.0,3,2,1,699000,1,1,1,1,0,0
117.0,3,2,1,430000,1,1,0,0,0,0
50.0,2,1,1,270000,0,1,0,0,5,0
82.0,1,1,1,460000,0,1,1,0,0,0
126.0,4,2,1,630000,0,1,1,0,5,0
45.0,0,1,1,275000,0,1,0,0,0,2
122.0,4,2,1,650000,0,1,1,0,0,0
79.0,2,2,1,470000,0,0,1,0,5,0
110.0,2,2,1,579000,0,1,1,1,7,0
40.0,1,1,1,245000,0,1,0,0,3,0
42.0,2,1,1,297000,0,1,0,0,0,0
110.0,4,2,1,480000,0,1,1,1,2,0
55.0,1,1,1,385500,0,1,1,0,0,0
185.0,4,2,1,930000,0,1,1,0,0,0
158.0,4,2,1,920000,0,1,1,1,7,0
177.0,4,3,1,675000,0,1,1,0,0,0
138.0,3,2,1,640000,0,1,1,0,0,0
60.0,1,1,1,360000,0,0,0,0,0,0
177.0,8,2,1,786000,1,1,1,0,5,0
30.0,0,1,1,185000,0,0,1,0,0,2
40.0,0,1,1,220000,0,1,1,0,0,2
89.0,3,2,1,695000,1,1,1,1,0,0
80.0,3,2,1,400000,1,1,1,0,3,0
37.0,1,1,1,210000,0,1,0,0,2,0
373.0,4,3,1,3800000,0,1,1,0,0,0
496.0,5,4,1,3200000,1,1,1,1,0,0
100.0,2,1,1,475000,0,1,1,0,0,0
629.0,5,4,1,2595000,1,1,1,0,0,0
547.0,8,5,1,3800000,1,1,1,0,0,0
33.0,1,1,1,245000,0,1,0,0,0,0
38.0,1,1,1,250000,0,1,0,0,0,0
85.0,3,2,1,437800,0,1,1,0,1,0
102.0,2,2,1,295000,1,0,1,0,3,0
40.0,2,1,1,235000,0,1,0,0,0,0
135.0,3,2,1,890000,0,1,1,0,5,0
432.0,6,2,1,1395000,0,0,1,0,3,0
254.0,4,2,1,765000,0,1,0,0,1,0
61.0,3,1,1,347000,0,1,0,0,0,0
115.0,2,2,1,615000,0,0,1,0,0,0
120.0,3,2,1,733000,0,1,1,0,6,0
260.0,3,3,1,3200000,0,1,1,0,0,0
355.0,4,4,1,2970000,0,1,1,1,0,0
417.0,7,4,1,2950000,1,1,1,1,0,0
305.0,3,4,1,1690000,0,1,1,0,1,4
75.0,2,1,1,419000,0,1,1,1,6,0
120.0,3,2,1,620000,1,1,1,0,0,4
190.0,6,3,1,690000,0,1,1,1,0,0
120.0,4,2,1,540000,0,1,1,0,3,0
127.0,3,2,1,572000,1,1,0,0,3,0
31.0,0,1,1,156000,1,1,0,0,0,2
342.0,6,4,1,3000000,1,1,1,0,0,0
110.0,0,2,1,360000,0,0,0,0,0,2
30.0,1,1,1,192000,0,1,0,0,0,0
108.0,3,2,1,479000,1,1,1,0,0,0
150.0,2,2,1,985000,0,1,1,0,0,0
134.0,4,3,1,775000,1,1,1,0,0,0
58.0,2,1,1,320000,1,1,0,0,0,0
23.0,0,1,1,133000,0,1,0,0,0,2
104.0,3,2,1,479000,1,1,1,0,3,0
74.0,0,2,1,167000,1,1,1,0,0,2
360.0,6,5,1,2600000,1,1,1,0,0,0
193.0,4,3,1,900000,0,1,1,1,0,0
75.0,1,2,1,310000,0,0,1,0,0,0
80.0,2,2,1,475000,0,1,1,0,0,0
145.0,3,2,1,559000,0,1,1,0,0,0
136.0,3,2,1,598000,0,0,0,0,0,0
220.0,4,3,2,900000,0,1,1,1,1,3
122.0,3,2,1,695000,0,1,1,1,0,0
118.0,1,2,1,685000,0,1,0,0,0,0
40.0,1,1,1,257000,0,0,0,0,3,0
133.0,2,3,1,1200000,1,1,1,1,0,4
97.0,3,2,1,425000,0,1,0,0,0,0
214.0,5,3,1,1125000,0,1,1,0,0,0
170.0,4,2,1,950000,0,1,1,0,0,0
160.0,5,2,1,625000,1,1,1,0,0,0
76.0,3,1,1,349000,0,1,1,0,0,0
120.0,3,2,1,680000,0,1,1,0,0,0
108.0,3,2,1,465000,1,1,0,0,0,0
172.0,3,3,1,1599000,0,0,1,0,0,0
253.0,4,3,1,1550000,0,1,1,0,0,0
70.0,3,1,1,298000,1,1,0,0,0,0
179.0,4,2,1,798000,1,1,1,0,0,0
170.0,4,3,1,750000,1,1,1,0,0,0
35.0,1,1,1,190000,0,1,0,0,0,0
101.0,3,2,1,585000,0,1,1,0,0,0
97.0,3,2,1,485000,1,1,1,0,3,0
135.0,2,2,1,759500,0,1,1,0,0,0
100.0,1,1,1,700000,0,1,1,1,0,0
55.0,2,1,1,250000,1,0,0,0,0,0
390.0,3,4,2,2500000,0,1,1,1,5,3
52.0,1,1,1,310000,0,1,1,0,3,0
144.0,4,2,1,695000,1,1,1,0,0,0
56.0,3,1,1,199000,0,1,0,0,0,0
142.0,5,2,1,595000,1,1,1,0,1,4
75.0,1,2,1,350000,1,0,1,0,0,0
101.0,2,2,1,437800,1,0,1,0,1,0
146.0,3,2,1,980000,0,1,1,0,0,0
120.0,3,1,1,520000,0,1,1,0,0,0
250.0,8,4,1,945000,1,1,1,0,6,0
36.0,1,1,1,180000,0,0,1,0,0,0
115.0,3,2,1,795000,1,1,1,1,0,0
91.0,2,1,1,505000,0,1,0,0,0,0
38.0,1,1,1,214700,0,1,0,0,3,0
90.0,2,2,1,505000,0,1,1,0,1,0
260.0,5,4,1,1600000,0,1,1,1,0,0
137.0,2,2,1,875000,0,1,1,1,0,0
70.0,2,2,1,480000,0,1,1,0,0,0
199.0,7,2,1,853000,0,1,1,0,0,0
52.0,2,1,1,290000,0,1,0,0,2,0
150.0,4,2,1,525000,1,1,1,0,0,0
142.0,4,3,1,749000,1,1,1,0,0,0
68.0,3,1,1,360000,0,1,1,0,0,0
110.0,3,2,1,599000,0,1,1,0,0,0
277.0,3,3,1,1700000,0,1,1,0,0,4
87.0,3,2,1,375000,0,1,0,0,3,0
449.0,5,5,1,2590000,0,1,1,1,0,0
63.0,2,2,1,398000,0,1,0,0,0,0
190.0,4,3,1,795000,0,1,1,1,0,0
107.0,3,2,1,650000,0,1,1,0,0,0
88.0,3,2,1,460000,0,1,1,0,0,0
340.0,5,3,1,1395000,1,1,1,0,0,0
50.0,1,1,1,287000,0,1,0,0,0,0
157.0,4,3,1,830000,0,1,0,0,3,0
450.0,5,4,1,3500000,1,1,1,0,0,0
78.0,4,2,1,450000,0,1,1,0,0,0
80.0,3,1,1,365000,0,1,1,0,0,0
80.0,2,1,1,500000,0,1,1,0,0,0
212.0,5,3,1,960000,0,1,1,1,0,0
157.0,3,2,1,700000,0,1,1,0,0,0
172.0,2,3,1,1599000,0,1,1,0,0,0
172.0,3,3,1,1599000,0,1,1,0,0,0
217.0,3,2,1,700000,0,1,1,0,0,0
179.0,4,4,1,985000,0,1,1,0,0,0
75.0,3,1,1,450000,0,1,1,0,3,0
170.0,3,2,1,1085000,0,1,1,0,6,0
398.0,5,4,1,1700000,0,1,1,0,0,0
50.0,1,1,1,280000,0,1,0,0,0,0
90.0,2,1,1,430000,0,1,1,1,4,0
85.0,0,2,1,315000,0,1,0,0,3,2
98.0,2,1,1,482500,0,1,1,0,4,0
100.0,3,2,1,660000,0,1,1,0,3,0
82.0,3,1,1,260000,0,1,1,0,0,0
230.0,4,3,1,1250000,0,1,0,1,0,0
123.0,4,2,1,575000,1,1,1,0,1,0
122.0,5,2,1,595000,0,1,1,0,3,0
145.0,4,2,1,726000,0,1,1,0,0,0
92.0,3,2,1,450000,0,1,0,0,0,0
42.0,1,1,1,195000,0,0,0,0,6,0
38.0,1,1,1,250000,0,1,0,0,6,0
172.0,2,3,1,1599000,0,1,1,0,4,0
65.0,0,1,1,390000,0,1,1,0,0,2
67.0,2,2,1,550000,0,0,1,0,7,0
146.0,4,2,1,500000,0,1,1,0,0,0
350.0,4,5,1,2800000,0,1,1,1,0,0
330.0,3,5,1,2800000,0,1,1,1,0,0
100.0,0,1,1,410000,0,1,1,1,0,2
143.0,4,2,1,625000,0,1,1,0,0,0
340.0,4,3,1,1750000,1,1,1,0,0,0
65.0,1,1,1,420000,0,1,1,0,0,0
339.0,4,3,1,1850000,0,1,1,1,0,0
265.0,5,4,1,1800000,0,1,1,1,0,0
145.0,3,2,1,695000,0,1,1,0,3,0
328.0,5,4,1,2150000,1,1,1,0,0,0
325.0,4,4,1,2180000,1,1,1,0,0,0
